agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
Q = 0,2,30,-5690.0,-0.028846153846153848,8821.0,104.0
Q = 0,2,31,-5654.0,0.5538461538461539,8886.0,65.0
Q = 0,2,32,-5583.0,2.3666666666666667,8916.0,30.0
Q = 0,2,33,-5515.0,2.0606060606060606,8949.0,33.0
Q = 0,2,34,-5475.0,0.6557377049180327,9010.0,61.0
Q = 0,2,35,-5410.0,1.8055555555555556,9046.0,36.0
Q = 0,2,36,-5351.0,1.4047619047619047,9088.0,42.0
Q = 0,2,37,-5354.0,-0.028846153846153848,9192.0,104.0
Q = 0,2,38,-5303.0,1.02,9242.0,50.0
Q = 0,2,39,-5258.0,0.8035714285714286,9298.0,56.0
Q = 0,2,40,-5231.0,0.36486486486486486,9372.0,74.0
Q = 0,2,41,-5169.0,1.5897435897435896,9411.0,39.0
Q = 0,2,42,-5119.0,0.9803921568627451,9462.0,51.0
Q = 0,2,43,-5069.0,0.9803921568627451,9513.0,51.0
Q = 0,2,44,-5068.0,0.01,9613.0,100.0
Q = 0,2,45,-4995.0,2.607142857142857,9641.0,28.0
Q = 0,2,46,-4963.0,0.463768115942029,9710.0,69.0
Q = 0,2,47,-4937.0,0.3466666666666667,9785.0,75.0
Q = 0,2,48,-4898.0,0.6290322580645161,9847.0,62.0
Q = 0,2,49,-4833.0,1.8055555555555556,9883.0,36.0
Q = 0,2,50,-4769.0,1.7297297297297298,9920.0,37.0
Q = 0,2,51,-4711.0,1.3488372093023255,9963.0,43.0
Q = 0,2,52,-4656.0,1.1956521739130435,10009.0,46.0
Q = 0,2,53,-4592.0,1.7297297297297298,10046.0,37.0
Q = 0,2,54,-4524.0,2.0606060606060606,10079.0,33.0
Q = 0,2,55,-4490.0,0.5074626865671642,10146.0,67.0
Q = 0,2,56,-4430.0,1.4634146341463414,10187.0,41.0
Q = 0,2,57,-4399.0,0.44285714285714284,10257.0,70.0
Q = 0,2,58,-4345.0,1.148936170212766,10304.0,47.0
Q = 0,2,59,-4297.0,0.9056603773584906,10357.0,53.0
Q = 0,2,60,-4233.0,1.7297297297297298,10394.0,37.0
Q = 0,2,61,-4165.0,2.0606060606060606,10427.0,33.0
Q = 0,2,62,-4099.0,1.8857142857142857,10462.0,35.0
Q = 0,2,63,-4025.0,2.740740740740741,10489.0,27.0
Q = 0,2,64,-3968.0,1.2954545454545454,10533.0,44.0
Q = 0,2,65,-3897.0,2.3666666666666667,10563.0,30.0
Q = 0,2,66,-3826.0,2.3666666666666667,10593.0,30.0
Q = 0,2,67,-3772.0,1.148936170212766,10640.0,47.0
Q = 0,2,68,-3716.0,1.2444444444444445,10685.0,45.0
Q = 0,2,69,-3655.0,1.525,10725.0,40.0
Q = 0,2,70,-3597.0,1.3488372093023255,10768.0,43.0
Q = 0,2,71,-3538.0,1.4047619047619047,10810.0,42.0
Q = 0,2,72,-3475.0,1.6578947368421053,10848.0,38.0
Q = 0,2,73,-3416.0,1.4047619047619047,10890.0,42.0
Q = 0,2,74,-3345.0,2.3666666666666667,10920.0,30.0
Q = 0,2,75,-3280.0,1.8055555555555556,10956.0,36.0
Q = 0,2,76,-3208.0,2.4827586206896552,10985.0,29.0
Q = 0,2,77,-3145.0,1.6578947368421053,11023.0,38.0
Q = 0,2,78,-3077.0,2.0606060606060606,11056.0,33.0
Q = 0,2,79,-3039.0,0.6031746031746031,11119.0,63.0
Q = 0,2,80,-2983.0,1.2444444444444445,11164.0,45.0
Q = 0,2,81,-2932.0,1.02,11214.0,50.0
Q = 0,2,82,-2870.0,1.5897435897435896,11253.0,39.0
Q = 0,2,83,-2804.0,1.8857142857142857,11288.0,35.0
Q = 0,2,84,-2752.0,1.0612244897959184,11337.0,49.0
Q = 0,2,85,-2680.0,2.4827586206896552,11366.0,29.0
Q = 0,2,86,-2620.0,1.4634146341463414,11407.0,41.0
Q = 0,2,87,-2562.0,1.3488372093023255,11450.0,43.0
Q = 0,2,88,-2504.0,1.3488372093023255,11493.0,43.0
Q = 0,2,89,-2472.0,0.463768115942029,11562.0,69.0
Q = 0,2,90,-2429.0,0.7413793103448276,11620.0,58.0
Q = 0,2,91,-2377.0,1.0612244897959184,11669.0,49.0
Q = 0,2,92,-2305.0,2.4827586206896552,11698.0,29.0
Q = 0,2,93,-2267.0,0.6031746031746031,11761.0,63.0
Q = 0,2,94,-2217.0,0.9803921568627451,11812.0,51.0
Q = 0,2,95,-2156.0,1.525,11852.0,40.0
Q = 0,2,96,-2134.0,0.27848101265822783,11931.0,79.0
Q = 0,2,97,-2067.0,1.9705882352941178,11965.0,34.0
Q = 0,2,98,-1994.0,2.607142857142857,11993.0,28.0
Q = 0,2,99,-1940.0,1.148936170212766,12040.0,47.0
Q = 0,3,0,-517.0,-0.8365695792880259,618.0,618.0
Q = 0,3,1,-1661.0,-0.9188755020080321,1863.0,1245.0
Q = 0,3,2,-2298.0,-0.8631436314363143,2601.0,738.0
Q = 0,3,3,-2322.0,-0.192,2726.0,125.0
Q = 0,3,4,-2395.0,-0.41954022988505746,2900.0,174.0
Q = 0,3,5,-2365.0,0.4225352112676056,2971.0,71.0
Q = 0,3,6,-2337.0,0.3835616438356164,3044.0,73.0
Q = 0,3,7,-2292.0,0.8035714285714286,3100.0,56.0
Q = 0,3,8,-2269.0,0.2948717948717949,3178.0,78.0
Q = 0,3,9,-2318.0,-0.32666666666666666,3328.0,150.0
Q = 0,3,10,-2257.0,1.525,3368.0,40.0
Q = 0,3,11,-2213.0,0.7719298245614035,3425.0,57.0
Q = 0,3,12,-2199.0,0.16091954022988506,3512.0,87.0
Q = 0,3,13,-2157.0,0.711864406779661,3571.0,59.0
Q = 0,3,14,-2116.0,0.6833333333333333,3631.0,60.0
Q = 0,3,15,-2066.0,0.9803921568627451,3682.0,51.0
Q = 0,3,16,-2027.0,0.6290322580645161,3744.0,62.0
Q = 0,3,17,-2007.0,0.24691358024691357,3825.0,81.0
Q = 0,3,18,-2012.0,-0.04716981132075472,3931.0,106.0
Q = 0,3,19,-1951.0,1.525,3971.0,40.0
Q = 0,3,20,-1967.0,-0.13675213675213677,4088.0,117.0
Q = 0,3,21,-1937.0,0.4225352112676056,4159.0,71.0
Q = 0,3,22,-2018.0,-0.44505494505494503,4341.0,182.0
Q = 0,3,23,-1977.0,0.6833333333333333,4401.0,60.0
Q = 0,3,24,-1958.0,0.23170731707317074,4483.0,82.0
Q = 0,3,25,-1931.0,0.36486486486486486,4557.0,74.0
Q = 0,3,26,-1898.0,0.4852941176470588,4625.0,68.0
Q = 0,3,27,-1888.0,0.10989010989010989,4716.0,91.0
Q = 0,3,28,-1845.0,0.7413793103448276,4774.0,58.0
Q = 0,3,29,-1811.0,0.5074626865671642,4841.0,67.0
Q = 0,3,30,-1785.0,0.3466666666666667,4916.0,75.0
Q = 0,3,31,-1767.0,0.21686746987951808,4999.0,83.0
Q = 0,3,32,-1719.0,0.9056603773584906,5052.0,53.0
Q = 0,3,33,-1694.0,0.32894736842105265,5128.0,76.0
Q = 0,3,34,-1638.0,1.2444444444444445,5173.0,45.0
Q = 0,3,35,-1659.0,-0.1721311475409836,5295.0,122.0
Q = 0,3,36,-1617.0,0.711864406779661,5354.0,59.0
Q = 0,3,37,-1600.0,0.20238095238095238,5438.0,84.0
Q = 0,3,38,-1557.0,0.7413793103448276,5496.0,58.0
Q = 0,3,39,-1531.0,0.3466666666666667,5571.0,75.0
Q = 0,3,40,-1492.0,0.6290322580645161,5633.0,62.0
Q = 0,3,41,-1471.0,0.2625,5713.0,80.0
Q = 0,3,42,-1412.0,1.4047619047619047,5755.0,42.0
Q = 0,3,43,-1390.0,0.27848101265822783,5834.0,79.0
Q = 0,3,44,-1342.0,0.9056603773584906,5887.0,53.0
Q = 0,3,45,-1312.0,0.4225352112676056,5958.0,71.0
Q = 0,3,46,-1249.0,1.6578947368421053,5996.0,38.0
Q = 0,3,47,-1199.0,0.9803921568627451,6047.0,51.0
Q = 0,3,48,-1162.0,0.578125,6111.0,64.0
Q = 0,3,49,-1116.0,0.8363636363636363,6166.0,55.0
Q = 0,3,50,-1116.0,0.0,6267.0,101.0
Q = 0,3,51,-1064.0,1.0612244897959184,6316.0,49.0
Q = 0,3,52,-1014.0,0.9803921568627451,6367.0,51.0
Q = 0,3,53,-945.0,2.15625,6399.0,32.0
Q = 0,3,54,-872.0,2.607142857142857,6427.0,28.0
Q = 0,3,55,-817.0,1.1956521739130435,6473.0,46.0
Q = 0,3,56,-789.0,0.3835616438356164,6546.0,73.0
Q = 0,3,57,-752.0,0.578125,6610.0,64.0
Q = 0,3,58,-692.0,1.4634146341463414,6651.0,41.0
Q = 0,3,59,-629.0,1.6578947368421053,6689.0,38.0
Q = 0,3,60,-568.0,1.525,6729.0,40.0
Q = 0,3,61,-508.0,1.4634146341463414,6770.0,41.0
Q = 0,3,62,-481.0,0.36486486486486486,6844.0,74.0
Q = 0,3,63,-443.0,0.6031746031746031,6907.0,63.0
Q = 0,3,64,-424.0,0.23170731707317074,6989.0,82.0
Q = 0,3,65,-379.0,0.8035714285714286,7045.0,56.0
Q = 0,3,66,-333.0,0.8363636363636363,7100.0,55.0
Q = 0,3,67,-302.0,0.44285714285714284,7170.0,70.0
Q = 0,3,68,-263.0,0.6290322580645161,7232.0,62.0
Q = 0,3,69,-206.0,1.2954545454545454,7276.0,44.0
Q = 0,3,70,-147.0,1.4047619047619047,7318.0,42.0
Q = 0,3,71,-93.0,1.148936170212766,7365.0,47.0
Q = 0,3,72,-35.0,1.3488372093023255,7408.0,43.0
Q = 0,3,73,28.0,1.6578947368421053,7446.0,38.0
Q = 0,3,74,54.0,0.3466666666666667,7521.0,75.0
Q = 0,3,75,115.0,1.525,7561.0,40.0
Q = 0,3,76,184.0,2.15625,7593.0,32.0
Q = 0,3,77,208.0,0.3116883116883117,7670.0,77.0
Q = 0,3,78,274.0,1.8857142857142857,7705.0,35.0
Q = 0,3,79,341.0,1.9705882352941178,7739.0,34.0
Q = 0,3,80,391.0,0.9803921568627451,7790.0,51.0
Q = 0,3,81,446.0,1.1956521739130435,7836.0,46.0
Q = 0,3,82,505.0,1.4047619047619047,7878.0,42.0
Q = 0,3,83,555.0,0.9803921568627451,7929.0,51.0
Q = 0,3,84,617.0,1.5897435897435896,7968.0,39.0
Q = 0,3,85,657.0,0.6557377049180327,8029.0,61.0
Q = 0,3,86,721.0,1.7297297297297298,8066.0,37.0
Q = 0,3,87,756.0,0.5303030303030303,8132.0,66.0
Q = 0,3,88,823.0,1.9705882352941178,8166.0,34.0
Q = 0,3,89,884.0,1.525,8206.0,40.0
Q = 0,3,90,949.0,1.8055555555555556,8242.0,36.0
Q = 0,3,91,990.0,0.6833333333333333,8302.0,60.0
Q = 0,3,92,1047.0,1.2954545454545454,8346.0,44.0
Q = 0,3,93,1106.0,1.4047619047619047,8388.0,42.0
Q = 0,3,94,1166.0,1.4634146341463414,8429.0,41.0
Q = 0,3,95,1193.0,0.36486486486486486,8503.0,74.0
Q = 0,3,96,1240.0,0.8703703703703703,8557.0,54.0
Q = 0,3,97,1290.0,0.9803921568627451,8608.0,51.0
Q = 0,3,98,1352.0,1.5897435897435896,8647.0,39.0
Q = 0,3,99,1424.0,2.4827586206896552,8676.0,29.0
Q = 0,4,0,-950.0,-0.9039010466222646,1051.0,1051.0
Q = 0,4,1,-1292.0,-0.7720090293453724,1494.0,443.0
Q = 0,4,2,-1630.0,-0.7699316628701595,1933.0,439.0
Q = 0,4,3,-2208.0,-0.8512518409425626,2612.0,679.0
Q = 0,4,4,-2921.0,-0.8759213759213759,3426.0,814.0
Q = 0,4,5,-3041.0,-0.5429864253393665,3647.0,221.0
Q = 0,4,6,-3631.0,-0.85383502170767,4338.0,691.0
Q = 0,4,7,-3712.0,-0.44505494505494503,4520.0,182.0
Q = 0,4,8,-3675.0,0.578125,4584.0,64.0
Q = 0,4,9,-3739.0,-0.3878787878787879,4749.0,165.0
Q = 0,4,10,-3952.0,-0.678343949044586,5063.0,314.0
Q = 0,4,11,-4032.0,-0.4419889502762431,5244.0,181.0
Q = 0,4,12,-3993.0,0.6290322580645161,5306.0,62.0
Q = 0,4,13,-3973.0,0.24691358024691357,5387.0,81.0
Q = 0,4,14,-4097.0,-0.5511111111111111,5612.0,225.0
Q = 0,4,15,-4044.0,1.1041666666666667,5660.0,48.0
Q = 0,4,16,-3980.0,1.7297297297297298,5697.0,37.0
Q = 0,4,17,-3938.0,0.711864406779661,5756.0,59.0
Q = 0,4,18,-3881.0,1.2954545454545454,5800.0,44.0
Q = 0,4,19,-3844.0,0.578125,5864.0,64.0
Q = 0,4,20,-3783.0,1.525,5904.0,40.0
Q = 0,4,21,-3731.0,1.0612244897959184,5953.0,49.0
Q = 0,4,22,-3746.0,-0.12931034482758622,6069.0,116.0
Q = 0,4,23,-3738.0,0.08602150537634409,6162.0,93.0
Q = 0,4,24,-3685.0,1.1041666666666667,6210.0,48.0
Q = 0,4,25,-3630.0,1.1956521739130435,6256.0,46.0
Q = 0,4,26,-3625.0,0.052083333333333336,6352.0,96.0
Q = 0,4,27,-3600.0,0.32894736842105265,6428.0,76.0
Q = 0,4,28,-3569.0,0.44285714285714284,6498.0,70.0
Q = 0,4,29,-3526.0,0.7413793103448276,6556.0,58.0
Q = 0,4,30,-3504.0,0.27848101265822783,6635.0,79.0
Q = 0,4,31,-3464.0,0.6557377049180327,6696.0,61.0
Q = 0,4,32,-3432.0,0.463768115942029,6765.0,69.0
Q = 0,4,33,-3392.0,0.6557377049180327,6826.0,61.0
Q = 0,4,34,-3349.0,0.7413793103448276,6884.0,58.0
Q = 0,4,35,-3333.0,0.18823529411764706,6969.0,85.0
Q = 0,4,36,-3298.0,0.5303030303030303,7035.0,66.0
Q = 0,4,37,-3251.0,0.8703703703703703,7089.0,54.0
Q = 0,4,38,-3207.0,0.7719298245614035,7146.0,57.0
Q = 0,4,39,-3178.0,0.4027777777777778,7218.0,72.0
Q = 0,4,40,-3114.0,1.7297297297297298,7255.0,37.0
Q = 0,4,41,-3067.0,0.8703703703703703,7309.0,54.0
Q = 0,4,42,-3009.0,1.3488372093023255,7352.0,43.0
Q = 0,4,43,-3053.0,-0.30344827586206896,7497.0,145.0
Q = 0,4,44,-2987.0,1.8857142857142857,7532.0,35.0
Q = 0,4,45,-2924.0,1.6578947368421053,7570.0,38.0
Q = 0,4,46,-2881.0,0.7413793103448276,7628.0,58.0
Q = 0,4,47,-2816.0,1.8055555555555556,7664.0,36.0
Q = 0,4,48,-2773.0,0.7413793103448276,7722.0,58.0
Q = 0,4,49,-2700.0,2.607142857142857,7750.0,28.0
Q = 0,4,50,-2686.0,0.16091954022988506,7837.0,87.0
Q = 0,4,51,-2612.0,2.740740740740741,7864.0,27.0
Q = 0,4,52,-2549.0,1.6578947368421053,7902.0,38.0
Q = 0,4,53,-2500.0,0.9423076923076923,7954.0,52.0
Q = 0,4,54,-2434.0,1.8857142857142857,7989.0,35.0
Q = 0,4,55,-2422.0,0.1348314606741573,8078.0,89.0
Q = 0,4,56,-2368.0,1.148936170212766,8125.0,47.0
Q = 0,4,57,-2371.0,-0.028846153846153848,8229.0,104.0
Q = 0,4,58,-2329.0,0.711864406779661,8288.0,59.0
Q = 0,4,59,-2316.0,0.14772727272727273,8376.0,88.0
Q = 0,4,60,-2257.0,1.4047619047619047,8418.0,42.0
Q = 0,4,61,-2213.0,0.7719298245614035,8475.0,57.0
Q = 0,4,62,-2179.0,0.5074626865671642,8542.0,67.0
Q = 0,4,63,-2175.0,0.041237113402061855,8639.0,97.0
Q = 0,4,64,-2119.0,1.2444444444444445,8684.0,45.0
Q = 0,4,65,-2056.0,1.6578947368421053,8722.0,38.0
Q = 0,4,66,-2001.0,1.1956521739130435,8768.0,46.0
Q = 0,4,67,-1940.0,1.525,8808.0,40.0
Q = 0,4,68,-1925.0,0.1744186046511628,8894.0,86.0
Q = 0,4,69,-1941.0,-0.13675213675213677,9011.0,117.0
Q = 0,4,70,-1874.0,1.9705882352941178,9045.0,34.0
Q = 0,4,71,-1820.0,1.148936170212766,9092.0,47.0
Q = 0,4,72,-1760.0,1.4634146341463414,9133.0,41.0
Q = 0,4,73,-1700.0,1.4634146341463414,9174.0,41.0
Q = 0,4,74,-1672.0,0.3835616438356164,9247.0,73.0
Q = 0,4,75,-1612.0,1.4634146341463414,9288.0,41.0
Q = 0,4,76,-1617.0,-0.04716981132075472,9394.0,106.0
Q = 0,4,77,-1580.0,0.578125,9458.0,64.0
Q = 0,4,78,-1550.0,0.4225352112676056,9529.0,71.0
Q = 0,4,79,-1517.0,0.4852941176470588,9597.0,68.0
Q = 0,4,80,-1442.0,2.8846153846153846,9623.0,26.0
Q = 0,4,81,-1393.0,0.9423076923076923,9675.0,52.0
Q = 0,4,82,-1333.0,1.4634146341463414,9716.0,41.0
Q = 0,4,83,-1274.0,1.4047619047619047,9758.0,42.0
Q = 0,4,84,-1233.0,0.6833333333333333,9818.0,60.0
Q = 0,4,85,-1168.0,1.8055555555555556,9854.0,36.0
Q = 0,4,86,-1100.0,2.0606060606060606,9887.0,33.0
Q = 0,4,87,-1123.0,-0.18548387096774194,10011.0,124.0
Q = 0,4,88,-1068.0,1.1956521739130435,10057.0,46.0
Q = 0,4,89,-1053.0,0.1744186046511628,10143.0,86.0
Q = 0,4,90,-987.0,1.8857142857142857,10178.0,35.0
Q = 0,4,91,-917.0,2.2580645161290325,10209.0,31.0
Q = 0,4,92,-893.0,0.3116883116883117,10286.0,77.0
Q = 0,4,93,-861.0,0.463768115942029,10355.0,69.0
Q = 0,4,94,-807.0,1.148936170212766,10402.0,47.0
Q = 0,4,95,-776.0,0.44285714285714284,10472.0,70.0
Q = 0,4,96,-737.0,0.6290322580645161,10534.0,62.0
Q = 0,4,97,-668.0,2.15625,10566.0,32.0
Q = 0,4,98,-609.0,1.4047619047619047,10608.0,42.0
Q = 0,4,99,-572.0,0.578125,10672.0,64.0
Q = 0,5,0,-1291.0,-0.9274425287356322,1392.0,1392.0
Q = 0,5,1,-2122.0,-0.8916309012875536,2324.0,932.0
Q = 0,5,2,-2983.0,-0.895010395010395,3286.0,962.0
Q = 0,5,3,-2986.0,-0.028846153846153848,3390.0,104.0
Q = 0,5,4,-2964.0,0.27848101265822783,3469.0,79.0
Q = 0,5,5,-2919.0,0.8035714285714286,3525.0,56.0
Q = 0,5,6,-2872.0,0.8703703703703703,3579.0,54.0
Q = 0,5,7,-2809.0,1.6578947368421053,3617.0,38.0
Q = 0,5,8,-2771.0,0.6031746031746031,3680.0,63.0
Q = 0,5,9,-2705.0,1.8857142857142857,3715.0,35.0
Q = 0,5,10,-2670.0,0.5303030303030303,3781.0,66.0
Q = 0,5,11,-2620.0,0.9803921568627451,3832.0,51.0
Q = 0,5,12,-2592.0,0.3835616438356164,3905.0,73.0
Q = 0,5,13,-2562.0,0.4225352112676056,3976.0,71.0
Q = 0,5,14,-2506.0,1.2444444444444445,4021.0,45.0
Q = 0,5,15,-2482.0,0.3116883116883117,4098.0,77.0
Q = 0,5,16,-2444.0,0.6031746031746031,4161.0,63.0
Q = 0,5,17,-2409.0,0.5303030303030303,4227.0,66.0
Q = 0,5,18,-2474.0,-0.39156626506024095,4393.0,166.0
Q = 0,5,19,-2454.0,0.24691358024691357,4474.0,81.0
Q = 0,5,20,-2395.0,1.4047619047619047,4516.0,42.0
Q = 0,5,21,-2367.0,0.3835616438356164,4589.0,73.0
Q = 0,5,22,-2357.0,0.10989010989010989,4680.0,91.0
Q = 0,5,23,-2294.0,1.6578947368421053,4718.0,38.0
Q = 0,5,24,-2239.0,1.1956521739130435,4764.0,46.0
Q = 0,5,25,-2183.0,1.2444444444444445,4809.0,45.0
Q = 0,5,26,-2170.0,0.14772727272727273,4897.0,88.0
Q = 0,5,27,-2116.0,1.148936170212766,4944.0,47.0
Q = 0,5,28,-2078.0,0.6031746031746031,5007.0,63.0
Q = 0,5,29,-2033.0,0.8035714285714286,5063.0,56.0
Q = 0,5,30,-2008.0,0.32894736842105265,5139.0,76.0
Q = 0,5,31,-2026.0,-0.15126050420168066,5258.0,119.0
Q = 0,5,32,-1983.0,0.7413793103448276,5316.0,58.0
Q = 0,5,33,-1968.0,0.1744186046511628,5402.0,86.0
Q = 0,5,34,-1907.0,1.525,5442.0,40.0
Q = 0,5,35,-1842.0,1.8055555555555556,5478.0,36.0
Q = 0,5,36,-1793.0,0.9423076923076923,5530.0,52.0
Q = 0,5,37,-1737.0,1.2444444444444445,5575.0,45.0
Q = 0,5,38,-1705.0,0.463768115942029,5644.0,69.0
Q = 0,5,39,-1657.0,0.9056603773584906,5697.0,53.0
Q = 0,5,40,-1636.0,0.2625,5777.0,80.0
Q = 0,5,41,-1594.0,0.711864406779661,5836.0,59.0
Q = 0,5,42,-1546.0,0.9056603773584906,5889.0,53.0
Q = 0,5,43,-1487.0,1.4047619047619047,5931.0,42.0
Q = 0,5,44,-1483.0,0.041237113402061855,6028.0,97.0
Q = 0,5,45,-1460.0,0.2948717948717949,6106.0,78.0
Q = 0,5,46,-1416.0,0.7719298245614035,6163.0,57.0
Q = 0,5,47,-1379.0,0.578125,6227.0,64.0
Q = 0,5,48,-1331.0,0.9056603773584906,6280.0,53.0
Q = 0,5,49,-1280.0,1.02,6330.0,50.0
Q = 0,5,50,-1213.0,1.9705882352941178,6364.0,34.0
Q = 0,5,51,-1167.0,0.8363636363636363,6419.0,55.0
Q = 0,5,52,-1133.0,0.5074626865671642,6486.0,67.0
Q = 0,5,53,-1089.0,0.7719298245614035,6543.0,57.0
Q = 0,5,54,-1061.0,0.3835616438356164,6616.0,73.0
Q = 0,5,55,-1001.0,1.4634146341463414,6657.0,41.0
Q = 0,5,56,-957.0,0.7719298245614035,6714.0,57.0
Q = 0,5,57,-912.0,0.8035714285714286,6770.0,56.0
Q = 0,5,58,-899.0,0.14772727272727273,6858.0,88.0
Q = 0,5,59,-850.0,0.9423076923076923,6910.0,52.0
Q = 0,5,60,-840.0,0.10989010989010989,7001.0,91.0
Q = 0,5,61,-809.0,0.44285714285714284,7071.0,70.0
Q = 0,5,62,-768.0,0.6833333333333333,7131.0,60.0
Q = 0,5,63,-719.0,0.9423076923076923,7183.0,52.0
Q = 0,5,64,-656.0,1.6578947368421053,7221.0,38.0
Q = 0,5,65,-595.0,1.525,7261.0,40.0
Q = 0,5,66,-593.0,0.020202020202020204,7360.0,99.0
Q = 0,5,67,-566.0,0.36486486486486486,7434.0,74.0
Q = 0,5,68,-552.0,0.16091954022988506,7521.0,87.0
Q = 0,5,69,-500.0,1.0612244897959184,7570.0,49.0
Q = 0,5,70,-444.0,1.2444444444444445,7615.0,45.0
Q = 0,5,71,-384.0,1.4634146341463414,7656.0,41.0
Q = 0,5,72,-372.0,0.1348314606741573,7745.0,89.0
Q = 0,5,73,-361.0,0.12222222222222222,7835.0,90.0
Q = 0,5,74,-358.0,0.030612244897959183,7933.0,98.0
Q = 0,5,75,-328.0,0.4225352112676056,8004.0,71.0
Q = 0,5,76,-286.0,0.711864406779661,8063.0,59.0
Q = 0,5,77,-262.0,0.3116883116883117,8140.0,77.0
Q = 0,5,78,-212.0,0.9803921568627451,8191.0,51.0
Q = 0,5,79,-143.0,2.15625,8223.0,32.0
Q = 0,5,80,-96.0,0.8703703703703703,8277.0,54.0
Q = 0,5,81,-48.0,0.9056603773584906,8330.0,53.0
Q = 0,5,82,4.0,1.0612244897959184,8379.0,49.0
Q = 0,5,83,26.0,0.27848101265822783,8458.0,79.0
Q = 0,5,84,76.0,0.9803921568627451,8509.0,51.0
Q = 0,5,85,127.0,1.02,8559.0,50.0
Q = 0,5,86,160.0,0.4852941176470588,8627.0,68.0
Q = 0,5,87,200.0,0.6557377049180327,8688.0,61.0
Q = 0,5,88,258.0,1.3488372093023255,8731.0,43.0
Q = 0,5,89,310.0,1.0612244897959184,8780.0,49.0
Q = 0,5,90,364.0,1.148936170212766,8827.0,47.0
Q = 0,5,91,408.0,0.7719298245614035,8884.0,57.0
Q = 0,5,92,459.0,1.02,8934.0,50.0
Q = 0,5,93,514.0,1.1956521739130435,8980.0,46.0
Q = 0,5,94,546.0,0.463768115942029,9049.0,69.0
Q = 0,5,95,588.0,0.711864406779661,9108.0,59.0
Q = 0,5,96,621.0,0.4852941176470588,9176.0,68.0
Q = 0,5,97,670.0,0.9423076923076923,9228.0,52.0
Q = 0,5,98,670.0,0.0,9329.0,101.0
Q = 0,5,99,733.0,1.6578947368421053,9367.0,38.0
Q = 0,6,0,-984.0,-0.9069124423963134,1085.0,1085.0
Q = 0,6,1,-1976.0,-0.9075937785910339,2178.0,1093.0
Q = 0,6,2,-3094.0,-0.9171452009844134,3397.0,1219.0
Q = 0,6,3,-3869.0,-0.884703196347032,4273.0,876.0
Q = 0,6,4,-4617.0,-0.8810365135453475,5122.0,849.0
Q = 0,6,5,-4761.0,-0.5877551020408164,5367.0,245.0
Q = 0,6,6,-4733.0,0.3835616438356164,5440.0,73.0
Q = 0,6,7,-4716.0,0.20238095238095238,5524.0,84.0
Q = 0,6,8,-4734.0,-0.15126050420168066,5643.0,119.0
Q = 0,6,9,-4686.0,0.9056603773584906,5696.0,53.0
Q = 0,6,10,-4623.0,1.6578947368421053,5734.0,38.0
Q = 0,6,11,-4612.0,0.12222222222222222,5824.0,90.0
Q = 0,6,12,-4625.0,-0.11403508771929824,5938.0,114.0
Q = 0,6,13,-4709.0,-0.4540540540540541,6123.0,185.0
Q = 0,6,14,-4809.0,-0.4975124378109453,6324.0,201.0
Q = 0,6,15,-4795.0,0.16091954022988506,6411.0,87.0
Q = 0,6,16,-4761.0,0.5074626865671642,6478.0,67.0
Q = 0,6,17,-4726.0,0.5303030303030303,6544.0,66.0
Q = 0,6,18,-4763.0,-0.26811594202898553,6682.0,138.0
Q = 0,6,19,-4734.0,0.4027777777777778,6754.0,72.0
Q = 0,6,20,-4681.0,1.1041666666666667,6802.0,48.0
Q = 0,6,21,-4657.0,0.3116883116883117,6879.0,77.0
Q = 0,6,22,-4627.0,0.4225352112676056,6950.0,71.0
Q = 0,6,23,-4560.0,1.9705882352941178,6984.0,34.0
Q = 0,6,24,-4525.0,0.5303030303030303,7050.0,66.0
Q = 0,6,25,-4528.0,-0.028846153846153848,7154.0,104.0
Q = 0,6,26,-4657.0,-0.5608695652173913,7384.0,230.0
Q = 0,6,27,-4673.0,-0.13675213675213677,7501.0,117.0
Q = 0,6,28,-4610.0,1.6578947368421053,7539.0,38.0
Q = 0,6,29,-4589.0,0.2625,7619.0,80.0
Q = 0,6,30,-4536.0,1.1041666666666667,7667.0,48.0
Q = 0,6,31,-4501.0,0.5303030303030303,7733.0,66.0
Q = 0,6,32,-4455.0,0.8363636363636363,7788.0,55.0
Q = 0,6,33,-4388.0,1.9705882352941178,7822.0,34.0
Q = 0,6,34,-4390.0,-0.019417475728155338,7925.0,103.0
Q = 0,6,35,-4363.0,0.36486486486486486,7999.0,74.0
Q = 0,6,36,-4349.0,0.16091954022988506,8086.0,87.0
Q = 0,6,37,-4413.0,-0.3878787878787879,8251.0,165.0
Q = 0,6,38,-4382.0,0.44285714285714284,8321.0,70.0
Q = 0,6,39,-4354.0,0.3835616438356164,8394.0,73.0
Q = 0,6,40,-4289.0,1.8055555555555556,8430.0,36.0
Q = 0,6,41,-4220.0,2.15625,8462.0,32.0
Q = 0,6,42,-4160.0,1.4634146341463414,8503.0,41.0
Q = 0,6,43,-4118.0,0.711864406779661,8562.0,59.0
Q = 0,6,44,-4081.0,0.578125,8626.0,64.0
Q = 0,6,45,-4029.0,1.0612244897959184,8675.0,49.0
Q = 0,6,46,-3986.0,0.7413793103448276,8733.0,58.0
Q = 0,6,47,-3975.0,0.12222222222222222,8823.0,90.0
